NAME	PROBE	DESCRIPTION<br>(from dataset)	GENE SYMBOL	GENE_TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IGFBP3	IGFBP3	IGFBP3	insulin-like growth factor binding protein 3	52	1.067726492881775	0.015911197	Yes	
row_1	LAT2	LAT2	LAT2	linker for activation of T cells family, member 2	96	0.9923094511032104	0.031083604	Yes	
row_2	IRF8	IRF8	IRF8	interferon regulatory factor 8	225	0.8840793967247009	0.038117874	Yes	
row_3	CD37	CD37	CD37	CD37 molecule	245	0.869103193283081	0.05275539	Yes	
row_4	IL2RG	IL2RG	IL2RG	interleukin 2 receptor, gamma (severe combined immunodeficiency)	246	0.8675618767738342	0.06873793	Yes	
row_5	TMEM176B	TMEM176B	TMEM176B	transmembrane protein 176B	266	0.857768714427948	0.08316664	Yes	
row_6	CTSS	CTSS	CTSS	cathepsin S	300	0.8356210589408875	0.09617533	Yes	
row_7	LAPTM5	LAPTM5	LAPTM5	lysosomal associated multispanning membrane protein 5	312	0.8307390213012695	0.11068437	Yes	
row_8	ITGB2	ITGB2	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	334	0.818678617477417	0.12424837	Yes	
row_9	CFB	CFB	CFB	complement factor B	344	0.8138008117675781	0.13858993	Yes	
row_10	FCER1G	FCER1G	FCER1G	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide	372	0.7983475923538208	0.15134569	Yes	
row_11	LCP1	LCP1	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	395	0.7913950085639954	0.16433477	Yes	
row_12	TMEM176A	TMEM176A	TMEM176A	transmembrane protein 176A	410	0.78427654504776	0.177771	Yes	
row_13	IL10RA	IL10RA	IL10RA	interleukin 10 receptor, alpha	516	0.7401313781738281	0.18381597	Yes	
row_14	CMKLR1	CMKLR1	CMKLR1	chemokine-like receptor 1	532	0.7336068153381348	0.19624647	Yes	
row_15	CLEC4A	CLEC4A	CLEC4A	C-type lectin domain family 4, member A	545	0.7287027835845947	0.20880347	Yes	
row_16	MAFB	MAFB	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	577	0.7172607779502869	0.21977626	Yes	
row_17	C3AR1	C3AR1	C3AR1	complement component 3a receptor 1	610	0.7065070867538452	0.23047866	Yes	
row_18	CXCL10	CXCL10	CXCL10	chemokine (C-X-C motif) ligand 10	676	0.6836704015731812	0.23837492	Yes	
row_19	PSMB8	PSMB8	PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)	719	0.6678037047386169	0.24764144	Yes	
row_20	SERPINA3	SERPINA3	SERPINA3	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3	728	0.6627489328384399	0.25927258	Yes	
row_21	FUCA1	FUCA1	FUCA1	fucosidase, alpha-L- 1, tissue	731	0.6615545153617859	0.2713154	Yes	
row_22	BIRC3	BIRC3	BIRC3	baculoviral IAP repeat-containing 3	760	0.6508938074111938	0.2812824	Yes	
row_23	DOCK2	DOCK2	DOCK2	dedicator of cytokinesis 2	767	0.6490715742111206	0.29280612	Yes	
row_24	TLR8	TLR8	TLR8	toll-like receptor 8	814	0.6304459571838379	0.30109528	Yes	
row_25	TNFRSF1B	TNFRSF1B	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	865	0.6158308386802673	0.30882606	Yes	
row_26	GPR124	GPR124	GPR124	G protein-coupled receptor 124	923	0.5999512672424316	0.31575832	Yes	
row_27	VWA5A	VWA5A	null	null	1245	0.517899751663208	0.30209556	No	
row_28	MMP9	MMP9	MMP9	matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)	1425	0.4863305389881134	0.2981158	No	
row_29	JUP	JUP	JUP	junction plakoglobin	1630	0.45295798778533936	0.29171407	No	
row_30	PDCD1LG2	PDCD1LG2	PDCD1LG2	programmed cell death 1 ligand 2	1685	0.44536152482032776	0.29601523	No	
row_31	MYCN	MYCN	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	1728	0.4387373924255371	0.30106184	No	
row_32	ITGBL1	ITGBL1	ITGBL1	integrin, beta-like 1 (with EGF-like repeat domains)	2219	0.36673128604888916	0.2723979	No	
row_33	CSF2RA	CSF2RA	CSF2RA	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	2258	0.3607172667980194	0.27629632	No	
row_34	ANO1	ANO1	null	null	2515	0.32525816559791565	0.26378322	No	
row_35	CXCR4	CXCR4	CXCR4	chemokine (C-X-C motif) receptor 4	2570	0.3188877999782562	0.26575446	No	
row_36	PLAU	PLAU	PLAU	plasminogen activator, urokinase	2599	0.31630656123161316	0.26955757	No	
row_37	ANKH	ANKH	ANKH	ankylosis, progressive homolog (mouse)	2660	0.30765533447265625	0.27088818	No	
row_38	FBXO4	FBXO4	FBXO4	F-box protein 4	2777	0.29585158824920654	0.26795334	No	
row_39	ALDH1A3	ALDH1A3	ALDH1A3	aldehyde dehydrogenase 1 family, member A3	3401	0.228874072432518	0.22713576	No	
row_40	GPNMB	GPNMB	GPNMB	glycoprotein (transmembrane) nmb	3504	0.219666987657547	0.2238094	No	
row_41	GADD45G	GADD45G	GADD45G	growth arrest and DNA-damage-inducible, gamma	3644	0.20802895724773407	0.21759409	No	
row_42	LY96	LY96	LY96	lymphocyte antigen 96	3699	0.2027256041765213	0.21742535	No	
row_43	SPON1	SPON1	SPON1	spondin 1, extracellular matrix protein	3840	0.18885241448879242	0.21078447	No	
row_44	CPE	CPE	CPE	carboxypeptidase E	3893	0.1835774928331375	0.21040754	No	
row_45	SCN1B	SCN1B	SCN1B	sodium channel, voltage-gated, type I, beta	3993	0.17518936097621918	0.20647866	No	
row_46	PRDM1	PRDM1	PRDM1	PR domain containing 1, with ZNF domain	4087	0.1665372997522354	0.2028241	No	
row_47	CA2	CA2	CA2	carbonic anhydrase II	4180	0.1584109365940094	0.19909212	No	
row_48	AKT2	AKT2	AKT2	v-akt murine thymoma viral oncogene homolog 2	4317	0.14907152950763702	0.19200753	No	
row_49	GPRC5B	GPRC5B	GPRC5B	G protein-coupled receptor, family C, group 5, member B	4354	0.1465435028076172	0.19210492	No	
row_50	TOR1AIP2	TOR1AIP2	TOR1AIP2	torsin A interacting protein 2	4497	0.1361425220966339	0.18434842	No	
