NAME	PROBE	DESCRIPTION<br>(from dataset)	GENE SYMBOL	GENE_TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MPZL2	MPZL2	null	null	25	1.1036118268966675	0.01950447	No	
row_1	SIRPA	SIRPA	SIRPA	signal-regulatory protein alpha	59	0.959210991859436	0.035642456	No	
row_2	PARVA	PARVA	PARVA	parvin, alpha	69	0.9337850213050842	0.053023692	No	
row_3	MAPK14	MAPK14	MAPK14	mitogen-activated protein kinase 14	109	0.8670679926872253	0.06694882	No	
row_4	LAMB3	LAMB3	LAMB3	laminin, beta 3	145	0.8162051439285278	0.08018082	No	
row_5	ICAM1	ICAM1	ICAM1	intercellular adhesion molecule 1 (CD54), human rhinovirus receptor	217	0.7496535181999207	0.08952634	No	
row_6	GAMT	GAMT	GAMT	guanidinoacetate N-methyltransferase	220	0.7481781244277954	0.10382929	No	
row_7	PIK3CB	PIK3CB	PIK3CB	phosphoinositide-3-kinase, catalytic, beta polypeptide	404	0.6542173027992249	0.10323885	No	
row_8	GNAI1	GNAI1	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1	422	0.6503180861473083	0.1145682	No	
row_9	MDK	MDK	MDK	midkine (neurite growth-promoting factor 2)	451	0.6377215385437012	0.12485947	No	
row_10	PTEN	PTEN	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	528	0.6116589903831482	0.13117899	No	
row_11	JUP	JUP	JUP	junction plakoglobin	613	0.5831758975982666	0.13637044	No	
row_12	LIMA1	LIMA1	LIMA1	LIM domain and actin binding 1	641	0.5763989090919495	0.1455498	No	
row_13	PCDH1	PCDH1	PCDH1	protocadherin 1 (cadherin-like 1)	732	0.5547130703926086	0.14975806	No	
row_14	ADAM23	ADAM23	ADAM23	ADAM metallopeptidase domain 23	773	0.5442354679107666	0.15737696	No	
row_15	ITGA2	ITGA2	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)	817	0.5314275622367859	0.16453177	No	
row_16	MPP5	MPP5	MPP5	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)	851	0.5260732769966125	0.17230578	No	
row_17	DLG1	DLG1	DLG1	discs, large homolog 1 (Drosophila)	899	0.5175004601478577	0.17890263	No	
row_18	WASL	WASL	WASL	Wiskott-Aldrich syndrome-like	1057	0.4869336783885956	0.17696065	No	
row_19	HRAS	HRAS	HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	1065	0.4855552017688751	0.185831	No	
row_20	SKAP2	SKAP2	SKAP2	src kinase associated phosphoprotein 2	1241	0.4555540084838867	0.18198241	No	
row_21	ITGB4	ITGB4	ITGB4	integrin, beta 4	1384	0.43677225708961487	0.18015571	No	
row_22	PVRL1	PVRL1	PVRL1	poliovirus receptor-related 1 (herpesvirus entry mediator C; nectin)	1446	0.42879432439804077	0.18402798	No	
row_23	CTNNA1	CTNNA1	CTNNA1	catenin (cadherin-associated protein), alpha 1, 102kDa	1506	0.42118051648139954	0.18789774	No	
row_24	EXOC4	EXOC4	EXOC4	exocyst complex component 4	1555	0.41317126154899597	0.19240771	No	
row_25	ADAM9	ADAM9	ADAM9	ADAM metallopeptidase domain 9 (meltrin gamma)	1896	0.3692285716533661	0.17496933	No	
row_26	ACTN1	ACTN1	ACTN1	actinin, alpha 1	2005	0.3563680350780487	0.17404683	No	
row_27	MYL12B	MYL12B	null	null	2175	0.33848658204078674	0.16837122	No	
row_28	ACTG1	ACTG1	ACTG1	actin, gamma 1	2189	0.33693286776542664	0.17393808	No	
row_29	CLDN15	CLDN15	CLDN15	claudin 15	2441	0.3082190752029419	0.1617527	No	
row_30	PTK2	PTK2	PTK2	PTK2 protein tyrosine kinase 2	2555	0.2964399456977844	0.15931168	No	
row_31	PARD6G	PARD6G	PARD6G	par-6 partitioning defective 6 homolog gamma (C. elegans)	2617	0.2900448143482208	0.16050467	No	
row_32	ARPC2	ARPC2	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa	3070	0.2504293918609619	0.1326792	No	
row_33	VCL	VCL	VCL	vinculin	3207	0.23705878853797913	0.12742954	No	
row_34	JAM3	JAM3	JAM3	junctional adhesion molecule 3	3599	0.20480754971504211	0.10313093	No	
row_35	SRC	SRC	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	3794	0.18573452532291412	0.09269914	No	
row_36	MAPK13	MAPK13	MAPK13	mitogen-activated protein kinase 13	3875	0.1796324998140335	0.09038712	No	
